drug_name,form,indication,prescription_raw
复方丹参喷雾剂,丹剂,活血化瘀，理气止痛。用于气滞血瘀所致的胸痹，症见胸闷、心前区刺痛；冠心病心绞痛见上述证候者。,丹参464g三七145.4g冰片8.25g
复方丹参颗粒,颗粒剂,活血化瘀，理气止痛。用于气滞血瘀所致的胸痹，症见胸闷、心前区刺痛；冠心病心绞痛见上述证候者。,丹参1350g三七423g冰片24g
复方丹参滴丸,滴丸,活血化瘀，理气止痛。用于气滞血瘀所致的胸痹，症见胸闷、心前区刺痛；冠心病心绞痛见上述证候者。用于2型糖尿病引起的Ⅰ期（轻度）、Ⅱ期（中度）非增殖性糖尿病视网膜病变气滞血瘀证所致的视物昏花、面色晦暗、眼底点片状出血，舌质紫暗或有瘀点瘀斑、脉涩或细涩。,丹参90g三七17.6g冰片1g
复方双花口服液,口服液,清热解毒，利咽消肿。用于风热外感、风热乳蛾。症见发热，微恶风，头痛，鼻塞流涕，咽红而痛或咽喉干燥灼痛，吞咽则加剧，咽扁桃体红肿，舌边尖红苔薄黄或舌红苔黄，脉浮数或数。,金银花250g连翘250g穿心莲250g板蓝根250g
复方石韦片,片剂,清热燥湿，利尿通淋。用于下焦湿热所致的热淋，症见小便不利、尿频、尿急、尿痛、下肢浮肿；急性肾小球肾炎、肾盂肾炎、膀胱炎、尿道炎见上述证候者。,石韦569g黄芪569g苦参569g萹蓄569g
复方龙血竭胶囊,胶囊剂,活血化瘀，通窍止痛。用于稳定性劳力性冠心病心绞痛Ⅰ、Ⅱ级，中医辨证为心血瘀阻证，症见胸闷刺痛、绞痛，固定不移，入夜更甚，时或心悸不宁，舌质紫暗，脉沉。,龙血竭260g三七140g冰片2g
复方仙鹤草肠炎胶囊,胶囊剂,清热燥湿，健脾止泻。用于脾虚湿热内蕴所致的泄泻急迫、泻而不爽，或大便溏泻、食少倦怠、腹胀腹痛；急、慢性肠炎见上述证候者。,仙鹤草1250g黄连375g木香375g蝉蜕375g石菖蒲375g桔梗250g
复方瓜子金颗粒,颗粒剂,清热利咽，散结止痛，祛痰止咳。用于风热袭肺或痰热壅肺所致的咽部红肿、咽痛、发热、咳嗽；急性咽炎、慢性咽炎急性发作及上呼吸道感染见上述证候者。,瓜子金150g大青叶350g野菊花200g海金沙250g白花蛇舌草250g紫花地丁200g
复方血栓通胶囊,胶囊剂,活血化瘀，益气养阴。用于血瘀兼气阴两虚证的视网膜静脉阻塞，症见视力下降或视觉异常、眼底瘀血征象、神疲乏力、咽干、口干；以及用于血瘀兼气阴两虚的稳定性劳累型心绞痛，症见胸闷、胸痛、心悸、心慌、气短、乏力、心烦、口干。,三七250g黄芪80g丹参50g玄参80g
复方羊角片,片剂,平肝熄风，通络止痛。用于肝风上扰，瘀血阻络所致偏头痛，紧张性头痛。,山羊角1050g川芎350g白芷350g制川乌250g
复方芩兰口服液,口服液,辛凉解表，清热解毒。用于外感风热引起的发热、咳嗽、咽痛。,金银花500g黄芩500g连翘1000g板蓝根500g
复方杏香兔耳风颗粒,颗粒剂,清热化湿，祛瘀生新。用于湿热下注所致的带下，症见带下量多、色黄，小腹隐痛；宫颈糜烂、阴道炎、慢性盆腔炎见上述证候者。,杏香兔耳风1389g白术（漂）556g
复方扶芳藤合剂,口服液,益气补血，健脾养心。用于气血不足，心脾两虚，症见气短胸闷、少气懒言、神疲乏力、自汗、心悸健忘、失眠多梦、面色不华、纳谷不馨、脘腹胀满、大便溏软、舌淡胖或有齿痕、脉细弱；神经衰弱、白细胞减少症见上述证候者。,扶芳藤667g黄芪333g红参40g
复方陈香胃片,片剂,行气和胃，制酸止痛。用于脾胃气滞所致的胃脘疼痛、脘腹痞满、嗳气吞酸；胃及十二指肠溃疡、慢性胃炎见上述证候者。,陈皮84g木香20g石菖蒲11g大黄20g碳酸氢钠17g重质碳酸镁17g氢氧化铝84g
复方青黛丸,丸剂,清热凉血，解毒消斑。用于血热所致的白疕、血风疮，症见皮疹色鲜红、筛状出血明显、鳞屑多、瘙痒明显，或皮疹为圆形、椭圆形红斑，上附糠粃状鳞屑，有母斑；银屑病进行期、玫瑰糠疹见上述证候者。,青黛40g乌梅133.3g蒲公英53.3g紫草53.3g白芷66.7g丹参66.7g白鲜皮66.7g建曲40g绵马贯众40g土茯苓133.3g马齿苋133.3g绵萆薢66.7g焦山楂40g南五味子（酒蒸）66.7g
复方苦参肠炎康片,片剂,清热燥湿止泻。用于湿热泄泻，症见泄泻急迫或泻而不爽、肛门灼热、腹痛、小便短赤；急性胃肠炎见上述证候者。,苦参600g黄连350g黄芩350g白芍300g车前子300g金银花350g甘草250g颠茄流浸膏7ml
复方金钱草颗粒,颗粒剂,清热利湿，通淋排石。用于湿热下注所致的热淋、石淋，症见尿频、尿急、尿痛、腰痛；泌尿系结石、尿路感染见上述证候者。,广金钱草218g车前草109g光石韦109g玉米须54.5g
复方金黄连颗粒,颗粒剂,清热疏风，解毒利咽。用于风热感冒，症见发热、恶风、头痛、鼻塞、流浊涕、咳嗽、咽痛。,连翘625g蒲公英625g黄芩500g金银花375g板蓝根375g
复方鱼腥草片,片剂,清热解毒。用于外感风热所致的急喉痹、急乳蛾，症见咽部红肿、咽痛；急性咽炎、急性扁桃体炎见上述证候者。,鱼腥草583g黄芩150g板蓝根150g连翘58g金银花58g
复方鱼腥草合剂,口服液,清热解毒。用于外感风热所致的急喉痹、急乳蛾，症见咽部红肿、咽痛；急性咽炎、急性扁桃体炎见上述证候者。,鱼腥草100g黄芩25g板蓝根25g连翘10g金银花10g
复方鱼腥草糖浆,糖浆剂,清热解毒。用于外感风热所致的急喉痹、急乳蛾，症见咽部红肿、咽痛；急性咽炎、急性扁桃体炎见上述证候者。,鱼腥草100g黄芩25g板蓝根25g连翘10g金银花10g
复方珍珠口疮颗粒,颗粒剂,燥湿，生肌止痛。用于心脾湿热证口疮，症见口疮，周围红肿，中间凹陷，表面黄白，灼热疼痛，口干，口臭，舌红；复发性口腔溃疡见上述证候者。,珍珠15g五倍子300g苍术450g甘草150g
复方珍珠散,散剂,收湿敛疮，生肌长肉。用于热毒蕴结所致的溃疡，症见疮面鲜活、脓腐将尽。,煅石决明750g龙骨（煅）150g煅白石脂90g煅石膏60g珍珠7.5g人工麝香7.5g冰片30g
复方珍珠暗疮片,片剂,清热解毒，凉血消斑。用于血热蕴阻肌肤所致的粉刺、湿疮，症见颜面部红斑、粉刺疙瘩、脓疱，或皮肤红斑丘疹、瘙痒；痤疮、红斑丘疹性湿疹见上述证候者。,山银花28g蒲公英28g黄芩106g黄柏28g猪胆粉0.65g地黄84g玄参56g水牛角浓缩粉10g山羊角3g当归尾28g赤芍50g酒大黄56g川木通112g珍珠层粉3g北沙参50g
复方草珊瑚含片,片剂,疏风清热，消肿止痛，清利咽喉。用于外感风热所致的喉痹，症见咽喉肿痛、声哑失音；急性咽喉炎见上述证候者。,肿节风浸膏30g薄荷脑0.5g薄荷素油0.3ml
复方牵正膏,膏剂,祛风活血，舒经活络。用于风邪中络，口眼歪斜，肌肉麻木，筋骨疼痛。,白附子50g地龙50g全蝎50g僵蚕50g川芎40g白芷40g当归40g赤芍40g防风40g生姜40g樟脑10g冰片10g薄荷脑5g麝香草酚5g
复方夏天无片,片剂,祛风逐湿，舒筋活络，行血止痛。用于风湿瘀血阻滞，经络不通引起的关节肿痛、肢体麻木、屈伸不利、步履艰难；风湿性关节炎、坐骨神经痛、脑血栓形成后遗症及小儿麻痹后遗症见上述证候者。,夏天无60g夏天无总碱2.25g制草乌15g人工麝香4.5mg乳香（制）3.75g蕲蛇0.75g独活7.5g豨莶草45g安痛藤45g威灵仙22.5g丹参22.5g鸡矢藤30g鸡血藤37.5g山楂叶7.5g牛膝7.5g当归15g防己7.5g苍术7.5g五加皮7.5g川芎7.5g没药（制）3.75g秦艽3.75g羌活3.75g木香3.75g赤芍3.75g防风3.75g骨碎补3.75g制马钱子4.5g僵蚕1.5g全蝎1.5g麻黄1.5g三七1.5g冰片0.75g
复方益母草胶囊,胶囊剂,调经活血，祛瘀生新。用于瘀血所致月经过多、过少及经期延长，产后子宫复旧不全引起的恶露不绝。,益母草2200g熟地黄275g当归825g
复方益肝丸,丸剂,清热利湿，疏肝理脾，化瘀散结。用于湿热毒蕴所致的胁肋胀痛、黄疸、口干口苦、苔黄脉弦；急、慢性肝炎见上述证候者。,茵陈75g板蓝根75g龙胆50g野菊花50g蒲公英50g山豆根75g垂盆草50g蝉蜕75g苦杏仁75g人工牛黄15g夏枯草50g车前子50g土茯苓75g胡黄连75g牡丹皮50g丹参100g红花25g大黄25g香附75g青皮75g枳壳25g槟榔35g鸡内金25g人参25g桂枝100g五味子50g柴胡25g炙甘草25g
复方益肝灵胶囊,胶囊剂,益肝滋肾，解毒祛湿。用于肝肾阴虚，湿毒未清所致的胁痛，症见胁痛、纳差、腹胀、腰酸乏力、尿黄；慢性肝炎见上述证候者。,水飞蓟素30g五味子700g
复方消食茶,茶剂,健脾利湿，开胃导滞。用于脾虚食滞，食欲不振，便溏消瘦。,苍术1500g白术1300g神曲茶1000g广山楂1000g薏苡仁700g小槐花1500g
复方黄连素片,片剂,清热燥湿，行气止痛，止痢止泻。用于大肠湿热，赤白下痢，里急后重或暴注下泻，肛门灼热；肠炎、痢疾见上述证候者。,盐酸小檗碱30g木香116g吴茱萸40g白芍162g
复方黄柏液涂剂,搽剂,清热解毒，消肿祛腐。用于疮疡溃后，伤口感染，属阳证者。,连翘80g黄柏40g金银花40g蒲公英40g蜈蚣2.4g
复方羚角降压片,片剂,平肝泄热。用于肝火上炎、肝阳上亢所致的头晕、头胀、头痛、耳鸣；高血压病见上述证候者。,羚羊角8.6g夏枯草582g黄芩186g槲寄生582g
复方蛤青片,片剂,补气敛肺，止咳平喘，温化痰饮。用于肺虚咳嗽，气喘痰多；老年慢性气管炎、肺气肿、喘息性支气管炎见上述证候者。,干蟾180g黄芪225g白果90g紫菀112.5g苦杏仁112.5g前胡67.5g附片22.5g南五味子67.5g黑胡椒22.5g
复方满山红糖浆,糖浆剂,止咳，祛痰，平喘。用于痰浊阻肺引起的咳嗽，痰多，喘息；急、慢性支气管炎见上述证候者。,满山红200g百部100g罂粟壳50g桔梗100g远志100g
复方滇鸡血藤膏,膏剂,活血养血，益肾。用于瘀血阻络、肾失所养所致的月经不调，症见经水后错、经量少、有血块，腰酸、小腹下坠、手足麻木、关节酸痛。,滇鸡血藤膏粉218.75g川牛膝59.5g续断53g红花5g黑豆12.5g
复方鲜竹沥液,口服液,清热化痰，止咳。用于痰热咳嗽，痰黄黏稠。,鲜竹沥400ml鱼腥草150g生半夏25g生姜25g枇杷叶150g桔梗75g薄荷素油1ml
复方熊胆滴眼液,洗剂,清热降火，退翳明目。用于肝火上炎、热毒伤络所致的白睛红赤、眵多、羞明流泪；急性细菌性结膜炎、流行性角结膜炎见上述证候者。,熊胆粉3g天然冰片1g
复芪止汗颗粒,颗粒剂,益气，固表，敛汗。用于气虚不固，多汗，倦怠，乏力。,黄芪330g党参400g麻黄根160g炒白术160g煅牡蛎500g五味子（蒸）80g
复明片,片剂,滋补肝肾，养阴生津，清肝明目。用于肝肾阴虚所致的羞明畏光、视物模糊；青光眼，初、中期白内障见上述证候者。,羚羊角1g蒺藜40g木贼25g菊花50g车前子25g夏枯草25g决明子40g人参15g酒萸肉25g石斛40g枸杞子40g菟丝子25g女贞子25g石决明50g黄连10g谷精草25g木通25g熟地黄25g山药25g泽泻10g茯苓25g牡丹皮25g地黄25g槟榔25g
复脉定胶囊,胶囊剂,补气活血，宁心安神。用于气虚血瘀所致的怔忡、心悸、脉结代；轻、中度房性早搏或室性早搏见有上述证候者。,党参1115.6g黄芪892.4g远志743.7g桑椹743.7g川芎371.9g
便通片,片剂,健脾益肾，润肠通便。用于脾肾不足，肠腑气滞所致的便秘。症见：大便秘结或排便乏力，神疲气短，头晕目眩，腰膝酸软；习惯性便秘，肛周疾患所引起的便秘见上述证候者。,麸炒白术296g肉苁蓉210g当归170g桑椹127g枳实127g芦荟65g
便通胶囊,胶囊剂,健脾益肾，润肠通便。用于脾肾不足，肠腑气滞所致的便秘。症见：大便秘结或排便乏力，神疲气短，头晕目眩，腰膝酸软；习惯性便秘，肛周疾患所引起的便秘见上述证候者。,麸炒白术296g肉苁蓉210g当归170g桑椹127g枳实127g芦荟65g
保心片,片剂,滋补肝肾，活血化瘀。用于肝肾不足、瘀血内停所致的胸痹，症见胸闷、心前区刺痛；冠心病心绞痛见上述证候者。,三七45g丹参540g川芎360g山楂450g制何首乌157.5g何首乌292.5g
保妇康栓,栓剂,行气破瘀，生肌止痛。用于湿热瘀滞所致的带下病，症见带下量多、色黄、时有阴部瘙痒；霉菌性阴道炎、老年性阴道炎、宫颈糜烂见上述证候者。,莪术油82g冰片75g
保赤散,散剂,消食导滞，化痰镇惊。用于小儿冷积，停乳停食，大便秘结，腹部胀满，痰多。,六神曲（炒）250g巴豆霜150g天南星（制）400g朱砂250g
保和丸,丸剂,消食，导滞，和胃。用于食积停滞，脘腹胀满，嗳腐吞酸，不欲饮食。,焦山楂300g六神曲（炒）100g半夏（制）100g茯苓100g陈皮50g连翘50g炒莱菔子50g炒麦芽50g
保和丸（水丸）,丸剂,消食，导滞，和胃。用于食积停滞，脘腹胀满，嗳腐吞酸，不欲饮食。,焦山楂300g六神曲（炒）100g半夏（制）100g茯苓100g陈皮50g连翘50g炒莱菔子50g炒麦芽50g
保和片,片剂,消食，导滞，和胃。用于食积停滞，脘腹胀满，嗳腐吞酸，不欲饮食。,焦山楂500g六神曲（炒）166.7g姜半夏166.7g茯苓166.7g陈皮83.3g连翘83.3g炒麦芽83.3g炒莱菔子83.3g
保和颗粒,颗粒剂,消食，导滞，和胃。用于食积停滞，脘腹胀满，嗳腐吞酸，不欲饮食。,焦山楂333g六神曲（炒）111g姜半夏111g茯苓111g陈皮56g连翘56g炒麦芽56g炒莱菔子56g
保胎丸,丸剂,益气养血，补肾安胎。用于气血不足、肾气不固所致的胎漏、胎动不安，症见小腹坠痛，或见阴道少量出血，或屡经流产，伴神疲乏力、腰膝酸软。,熟地黄125g醋艾炭200g荆芥穗50g平贝母100g槲寄生150g菟丝子（酒炙）200g黄芪200g炒白术200g麸炒枳壳150g砂仁125g黄芩100g姜厚朴50g甘草25g川芎150g白芍200g羌活25g当归200g
保济口服液,口服液,解表，祛湿，和中。用于暑湿感冒，症见发热头痛、腹痛腹泻、恶心呕吐、肠胃不适；亦可用于晕车晕船。,钩藤3.4g菊花6.8g蒺藜3.4g厚朴13.6g木香13.6g苍术13.6g天花粉10.2g广藿香13.6g葛根13.6g化橘红6.8g白芷13.6g薏苡仁17.1g稻芽10.2g薄荷6.8g茯苓27.3g广东神曲13.6g
保济丸,丸剂,解表，祛湿，和中。用于暑湿感冒，症见发热头痛、腹痛腹泻、恶心呕吐、肠胃不适；亦可用于晕车晕船。,钩藤34.1g菊花68.2g蒺藜34.1g厚朴136.4g木香136.4g苍术136.4g天花粉102.3g广藿香136.4g葛根136.4g化橘红68.2g白芷136.4g薏苡仁170.5g稻芽102.3g薄荷68.2g茯苓272.8g广东神曲136.4g
恒古骨伤愈合剂,口服液,活血益气、补肝肾、接骨续筋、消肿止痛、促进骨折愈合。用于新鲜骨折及陈旧骨折、股骨头坏死、骨关节病、腰椎间盘突出症。,陈皮10g红花15g三七30g杜仲30g人参20g黄芪40g洋金花6g钻地风10g鳖甲10g
恒制咳喘胶囊,胶囊剂,益气温阳，燥湿化痰，降气平喘。用于阳虚痰阻所致的咳嗽痰喘，胸脘满闷，倦怠乏力。,法半夏480.8g红花14.4g生姜120.2g白及50.4g佛手14.4g甘草14.4g紫苏叶28.8g薄荷14.4g香橼14.4g陈皮14.4g红参28.8g西洋参28.8g砂仁14.4g沉香28.8g丁香14.4g豆蔻14.4g肉桂28.8g煅赭石4.2g
追风透骨丸,丸剂,祛风除湿，通经活络，散寒止痛。用于风寒湿痹，肢节疼痛，肢体麻木。,制川乌100g白芷100g制草乌100g香附（制）100g甘草100g白术（炒）50g没药（制）20g麻黄100g川芎100g乳香（制）50g秦艽50g地龙100g当归50g茯苓200g赤小豆100g羌活100g天麻50g赤芍100g细辛100g防风50g天南星（制）100g桂枝50g甘松50g
胆石通胶囊,胶囊剂,清热利湿，利胆排石。用于肝胆湿热所致的胁痛、胆胀，症见右胁胀痛、痞满呕恶、尿黄口苦；胆石症、胆囊炎见上述证候者。,蒲公英825g水线草825g绵茵陈825g广金钱草550g溪黄草550g大黄415g枳壳275g柴胡275g黄芩275g鹅胆粉10g
胆乐胶囊,胶囊剂,理气止痛，利胆排石。用于肝郁气滞所致的胁痛、胆胀，症见胁肋胀痛、纳呆尿黄；慢性胆囊炎、胆石症见上述证候者。,猪胆汁酸75g陈皮75g南山楂600g郁金240g连钱草600g
胆宁片,片剂,疏肝利胆，清热通下。用于肝郁气滞、湿热未清所致的右上腹隐隐作痛、食入作胀、胃纳不香、嗳气、便秘；慢性胆囊炎见上述证候者。,大黄48g虎杖720g青皮288g白茅根432g陈皮288g郁金432g山楂720g
胆康胶囊,胶囊剂,舒肝利胆，清热解毒，理气止痛。用于急、慢性胆囊炎，胆道结石。,柴胡180g蒲公英360g大黄150g郁金180g茵陈380g人工牛黄40g栀子290g薄荷素油2g
脉络舒通丸,丸剂,清热解毒，化瘀通络，祛湿消肿。用于湿热瘀阻脉络所致的血栓性浅静脉炎，非急性期深静脉血栓形成所致的下肢肢体肿胀、疼痛、肤色暗红或伴有条索状物。,黄芪833g金银花833g黄柏417g苍术417g薏苡仁833g玄参833g当归417g白芍417g甘草138g水蛭417g蜈蚣33g全蝎138g
